time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 11:05:24.303333,6.40%,370MiB,0.00%,483.4MiB,0.64%,1.027GiB,0.21%,38.92MiB,1.93%,579.4MiB,12.07%,661.4MiB
2023-11-02 11:05:26.517972,11.92%,370MiB,0.54%,483.9MiB,0.89%,1.027GiB,0.15%,38.92MiB,6.18%,560.8MiB,7.57%,662MiB
2023-11-02 11:05:28.705055,3.53%,370.3MiB,0.55%,484.2MiB,2.92%,1.027GiB,0.18%,38.92MiB,3.25%,560.8MiB,5.96%,662.8MiB
2023-11-02 11:05:30.989561,6.59%,370.1MiB,0.74%,483.6MiB,2.16%,1.027GiB,0.14%,38.92MiB,1.55%,560.8MiB,7.54%,663.4MiB
2023-11-02 11:05:33.086534,4.14%,370.1MiB,0.76%,483.8MiB,2.48%,1.027GiB,0.16%,38.93MiB,3.78%,562.2MiB,7.67%,663.7MiB
2023-11-02 11:05:35.254098,6.12%,370.1MiB,0.66%,484MiB,1.84%,1.028GiB,0.15%,38.93MiB,24.74%,569.4MiB,26.47%,664.5MiB
2023-11-02 11:05:37.437091,3.93%,370.1MiB,1.89%,483.8MiB,19.19%,1.028GiB,0.15%,38.93MiB,2.38%,569.4MiB,11.01%,665MiB
2023-11-02 11:05:39.621336,4.68%,370.1MiB,0.00%,483.8MiB,1.90%,1.028GiB,0.22%,38.93MiB,4.02%,569.4MiB,10.54%,666MiB
2023-11-02 11:05:41.928838,9.09%,370.1MiB,0.00%,483.9MiB,0.60%,1.028GiB,0.12%,38.93MiB,2.07%,569.5MiB,23.65%,661.5MiB
2023-11-02 11:05:44.167524,8.83%,370.1MiB,0.20%,484.2MiB,6.38%,1.028GiB,0.12%,38.93MiB,2.12%,569.5MiB,8.93%,662.3MiB
2023-11-02 11:05:46.309025,5.87%,370.1MiB,1.66%,484.4MiB,2.48%,1.028GiB,0.13%,38.93MiB,2.32%,569.5MiB,10.41%,663.1MiB
2023-11-02 11:05:48.618610,7.64%,370.4MiB,0.00%,484.3MiB,0.64%,1.028GiB,0.10%,38.93MiB,2.49%,569.5MiB,55.01%,670MiB
2023-11-02 11:05:50.771275,5.83%,370.2MiB,0.34%,484.7MiB,2.98%,1.028GiB,0.17%,38.93MiB,1.57%,569.5MiB,75.20%,675.4MiB
2023-11-02 11:05:52.910423,8.13%,370.9MiB,1.70%,483.9MiB,1.87%,1.028GiB,0.12%,38.93MiB,2.73%,569.6MiB,12.16%,676.3MiB
2023-11-02 11:05:55.165279,4.79%,370.2MiB,0.65%,484.1MiB,2.92%,1.028GiB,0.14%,38.93MiB,4.53%,569.9MiB,56.86%,679.2MiB
2023-11-02 11:05:57.433334,111.82%,370.4MiB,2.53%,484.5MiB,10.47%,1.028GiB,0.27%,38.94MiB,1.45%,569.6MiB,18.58%,673.4MiB
2023-11-02 11:05:59.678233,84.40%,382.2MiB,0.00%,484.7MiB,0.77%,1.028GiB,0.15%,38.94MiB,3.60%,569.8MiB,10.97%,673.8MiB
2023-11-02 11:06:01.891441,8.90%,376MiB,1.76%,484.1MiB,1.50%,1.028GiB,0.12%,38.94MiB,3.04%,569.8MiB,33.58%,676.7MiB
2023-11-02 11:06:04.012377,13.70%,376.3MiB,0.79%,484.3MiB,1.61%,1.028GiB,0.25%,38.94MiB,1.15%,569.8MiB,7.40%,676.5MiB
2023-11-02 11:06:06.201019,17.10%,371.1MiB,0.39%,484.7MiB,0.76%,1.028GiB,0.10%,38.94MiB,1.20%,569.8MiB,15.28%,688.4MiB
2023-11-02 11:06:08.384693,3.48%,371.1MiB,0.67%,484.1MiB,1.25%,1.028GiB,0.12%,38.94MiB,4.08%,569.8MiB,25.90%,683.1MiB
2023-11-02 11:06:10.601475,50.42%,371.2MiB,1.25%,484.3MiB,5.04%,1.028GiB,0.12%,38.94MiB,6.07%,570.2MiB,17.90%,678.9MiB
2023-11-02 11:06:12.806747,14.51%,371.2MiB,0.98%,484.4MiB,1.69%,1.028GiB,0.13%,38.94MiB,1.84%,570.2MiB,17.22%,679.5MiB
2023-11-02 11:06:15.024463,10.99%,371.2MiB,0.63%,484.6MiB,1.58%,1.028GiB,0.14%,38.94MiB,2.65%,570.5MiB,41.41%,680.3MiB
2023-11-02 11:06:17.190729,3.89%,371.2MiB,1.65%,484.5MiB,4.03%,1.028GiB,0.11%,38.95MiB,2.98%,570.3MiB,18.94%,680.8MiB
2023-11-02 11:06:19.335751,8.79%,371.2MiB,4.20%,484.7MiB,16.57%,1.028GiB,0.16%,38.95MiB,4.53%,570.3MiB,14.40%,681.7MiB
2023-11-02 11:06:21.528899,11.00%,371.3MiB,0.39%,484.8MiB,2.28%,1.028GiB,0.21%,38.95MiB,1.49%,570.3MiB,8.30%,681.9MiB
2023-11-02 11:06:23.795864,6.66%,371.3MiB,0.00%,484.2MiB,0.75%,1.028GiB,0.11%,38.95MiB,1.62%,570.3MiB,108.68%,692.8MiB
