time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 15:39:03.934358,17.92%,365MiB,1.61%,508.5MiB,42.31%,1.042GiB,0.27%,34.25MiB,2.66%,512.1MiB,96.58%,625.9MiB
2023-11-02 15:39:06.137824,5.56%,365MiB,0.00%,508.5MiB,0.63%,1.042GiB,0.10%,34.25MiB,11.32%,499.6MiB,8.11%,622.4MiB
2023-11-02 15:39:08.368791,6.13%,365MiB,0.00%,508.6MiB,0.64%,1.042GiB,0.09%,34.25MiB,2.77%,499.6MiB,3.43%,622.4MiB
2023-11-02 15:39:10.494726,4.49%,365MiB,2.56%,508.8MiB,3.27%,1.042GiB,0.23%,34.25MiB,1.16%,499.6MiB,3.77%,622.5MiB
2023-11-02 15:39:12.785155,15.43%,365.1MiB,1.84%,508.6MiB,9.94%,1.042GiB,0.09%,34.25MiB,1.15%,499.6MiB,10.52%,622.8MiB
2023-11-02 15:39:14.959114,3.64%,365.1MiB,1.98%,508.9MiB,10.01%,1.042GiB,0.10%,34.25MiB,1.06%,499.6MiB,9.78%,622.6MiB
2023-11-02 15:39:17.259937,10.03%,365.3MiB,0.67%,509.1MiB,3.17%,1.042GiB,0.12%,34.26MiB,3.44%,499.7MiB,13.93%,622.6MiB
2023-11-02 15:39:19.490188,6.26%,365.3MiB,1.57%,509.4MiB,2.73%,1.042GiB,0.11%,34.26MiB,1.77%,499.7MiB,24.60%,597.5MiB
2023-11-02 15:39:21.695753,3.01%,365.1MiB,2.82%,508.8MiB,14.07%,1.042GiB,0.11%,34.26MiB,4.82%,499.7MiB,10.48%,597.6MiB
2023-11-02 15:39:23.942083,4.57%,365.1MiB,1.47%,509.3MiB,2.82%,1.042GiB,0.11%,34.26MiB,4.10%,499.7MiB,8.25%,597.9MiB
2023-11-02 15:39:26.204178,21.45%,365.1MiB,0.00%,509.4MiB,0.57%,1.042GiB,0.10%,34.26MiB,13.25%,499.8MiB,9.91%,598.2MiB
2023-11-02 15:39:28.301081,4.48%,365.1MiB,2.56%,508.8MiB,4.98%,1.042GiB,0.17%,34.27MiB,1.79%,499.8MiB,11.55%,597.7MiB
2023-11-02 15:39:30.381757,3.79%,365.1MiB,1.15%,509.3MiB,1.05%,1.042GiB,0.10%,34.27MiB,1.10%,499.8MiB,3.46%,597.7MiB
2023-11-02 15:39:32.766884,5.96%,365.1MiB,0.49%,509.4MiB,0.63%,1.042GiB,0.10%,34.27MiB,2.28%,499.8MiB,7.79%,597.7MiB
2023-11-02 15:39:35.000815,5.19%,365.1MiB,5.86%,508.9MiB,2.71%,1.042GiB,0.19%,34.27MiB,2.33%,499.9MiB,9.57%,598MiB
2023-11-02 15:39:37.179815,3.40%,365.1MiB,1.65%,509MiB,2.84%,1.042GiB,0.10%,34.27MiB,1.29%,499.9MiB,29.75%,604.4MiB
2023-11-02 15:39:39.448981,5.71%,365.1MiB,0.88%,509.2MiB,0.78%,1.042GiB,0.12%,34.27MiB,1.24%,499.9MiB,29.44%,604.4MiB
2023-11-02 15:39:41.552313,4.18%,365.2MiB,0.97%,509.5MiB,11.46%,1.042GiB,0.10%,34.27MiB,6.84%,500MiB,12.29%,604.5MiB
2023-11-02 15:39:43.669623,10.97%,365.2MiB,0.28%,509.2MiB,1.64%,1.042GiB,0.09%,34.27MiB,2.32%,500MiB,16.87%,604.5MiB
2023-11-02 15:39:45.845699,25.73%,365.4MiB,0.34%,509.4MiB,2.82%,1.042GiB,0.13%,34.27MiB,21.02%,506.2MiB,14.95%,604.2MiB
2023-11-02 15:39:48.102048,10.34%,365.2MiB,0.00%,509.6MiB,1.22%,1.042GiB,0.10%,34.28MiB,1.93%,511.1MiB,5.99%,604.2MiB
2023-11-02 15:39:50.231151,3.75%,365.5MiB,0.00%,509MiB,0.83%,1.042GiB,0.10%,34.28MiB,2.30%,511.1MiB,5.19%,604.7MiB
2023-11-02 15:39:52.452858,3.77%,365.2MiB,1.90%,509.5MiB,75.64%,1.042GiB,0.14%,34.28MiB,1.12%,511.1MiB,24.37%,607.2MiB
2023-11-02 15:39:54.621972,14.93%,365.5MiB,3.26%,509.8MiB,3.84%,1.042GiB,0.14%,34.28MiB,1.20%,511.1MiB,71.47%,624.9MiB
2023-11-02 15:39:56.912055,66.86%,365.3MiB,0.28%,509.8MiB,2.45%,1.042GiB,0.14%,34.28MiB,3.63%,513.4MiB,23.26%,624.9MiB
2023-11-02 15:39:59.103460,7.93%,376MiB,1.31%,509.2MiB,0.96%,1.042GiB,0.15%,34.29MiB,2.34%,513.3MiB,19.17%,620.2MiB
2023-11-02 15:40:01.321741,8.86%,376.3MiB,1.92%,509.4MiB,2.52%,1.042GiB,0.11%,34.29MiB,1.23%,513.3MiB,14.08%,618.4MiB
2023-11-02 15:40:03.557830,57.06%,376.1MiB,0.58%,510.1MiB,1.65%,1.042GiB,0.09%,34.29MiB,2.48%,513.3MiB,34.76%,618.4MiB
2023-11-02 15:40:05.789598,6.04%,376.4MiB,0.00%,509.1MiB,0.76%,1.042GiB,0.10%,34.29MiB,4.41%,511.7MiB,17.57%,618.7MiB
2023-11-02 15:40:07.961199,6.58%,367.1MiB,0.27%,509.3MiB,0.92%,1.042GiB,0.10%,34.29MiB,2.38%,511.9MiB,4.67%,618.7MiB
2023-11-02 15:40:10.114758,19.62%,367.1MiB,0.68%,509.6MiB,2.82%,1.042GiB,0.17%,34.29MiB,1.50%,511.7MiB,11.44%,606.2MiB
2023-11-02 15:40:12.278727,4.70%,367.1MiB,1.87%,509.3MiB,1.96%,1.042GiB,0.10%,34.29MiB,1.84%,511.7MiB,7.10%,605.9MiB
2023-11-02 15:40:14.522949,7.76%,367.4MiB,0.65%,509.7MiB,0.89%,1.042GiB,0.17%,34.29MiB,14.07%,512.1MiB,6.28%,606MiB
2023-11-02 15:40:16.700790,3.03%,367.2MiB,0.68%,509.9MiB,1.10%,1.042GiB,0.17%,34.29MiB,5.29%,511.1MiB,9.14%,606.2MiB
2023-11-02 15:40:18.911043,3.13%,367.2MiB,0.37%,510MiB,4.12%,1.042GiB,0.11%,34.29MiB,1.21%,511.1MiB,10.83%,606MiB
2023-11-02 15:40:21.240852,5.08%,367.2MiB,0.00%,509.3MiB,1.30%,1.042GiB,0.12%,34.29MiB,5.85%,511.1MiB,57.35%,622.1MiB
2023-11-02 15:40:23.500158,3.34%,367.5MiB,0.00%,509.9MiB,0.44%,1.042GiB,0.39%,34.29MiB,3.02%,511.3MiB,7.07%,622.1MiB
2023-11-02 15:40:25.653052,9.63%,367.4MiB,0.26%,510.1MiB,3.34%,1.042GiB,0.11%,34.29MiB,3.85%,511.4MiB,8.23%,622.2MiB
2023-11-02 15:40:27.936071,13.10%,367.6MiB,0.76%,509.6MiB,4.91%,1.042GiB,0.09%,34.29MiB,1.29%,511.4MiB,12.07%,622.8MiB
2023-11-02 15:40:29.921642,3.03%,367.4MiB,0.73%,509.7MiB,1.04%,1.042GiB,0.15%,34.3MiB,3.70%,511.4MiB,8.96%,622.3MiB
2023-11-02 15:40:32.143012,4.71%,367.4MiB,1.57%,510.2MiB,1.45%,1.042GiB,0.09%,34.3MiB,2.62%,511.5MiB,6.55%,622.3MiB
2023-11-02 15:40:34.293337,6.28%,367.4MiB,1.94%,509.7MiB,6.38%,1.042GiB,0.17%,34.3MiB,2.81%,511.5MiB,27.24%,622.3MiB
2023-11-02 15:40:36.429871,5.19%,367.4MiB,0.00%,509.7MiB,0.61%,1.042GiB,0.09%,34.3MiB,28.42%,511.5MiB,17.35%,621.5MiB
2023-11-02 15:40:38.521441,4.54%,367.4MiB,0.00%,509.9MiB,0.66%,1.042GiB,0.10%,34.3MiB,2.41%,511.5MiB,16.65%,621.5MiB
2023-11-02 15:40:40.828258,9.77%,367.7MiB,1.38%,510.1MiB,2.08%,1.042GiB,0.63%,34.3MiB,1.09%,511.5MiB,15.58%,621.7MiB
2023-11-02 15:40:43.056915,17.02%,367.4MiB,1.79%,510MiB,3.45%,1.042GiB,0.11%,34.3MiB,1.13%,511.5MiB,26.04%,622MiB
2023-11-02 15:40:45.272008,8.34%,367.7MiB,0.00%,510.2MiB,1.29%,1.042GiB,0.11%,34.3MiB,1.31%,493.8MiB,28.83%,621.6MiB
2023-11-02 15:40:47.491093,5.13%,367.4MiB,0.54%,510.4MiB,4.16%,1.042GiB,0.13%,34.31MiB,2.94%,497.6MiB,14.38%,598.2MiB
2023-11-02 15:40:49.821285,7.69%,367.4MiB,3.63%,510MiB,6.30%,1.042GiB,0.11%,34.31MiB,1.31%,497.8MiB,10.47%,598.7MiB
2023-11-02 15:40:52.047783,37.42%,367.5MiB,0.63%,510.1MiB,4.30%,1.042GiB,0.19%,34.31MiB,1.10%,497.8MiB,6.92%,595.2MiB
2023-11-02 15:40:54.209786,8.80%,367.5MiB,0.95%,510.6MiB,0.75%,1.042GiB,0.09%,34.31MiB,3.51%,500.4MiB,31.81%,601.4MiB
2023-11-02 15:40:56.329272,6.35%,367.5MiB,0.34%,510.7MiB,0.82%,1.042GiB,0.11%,34.31MiB,9.81%,500.4MiB,11.83%,601.4MiB
2023-11-02 15:40:58.607395,20.35%,369MiB,0.86%,510.1MiB,4.17%,1.042GiB,0.18%,34.31MiB,1.16%,500.4MiB,11.01%,601.5MiB
2023-11-02 15:41:00.793652,4.39%,369MiB,0.51%,510.3MiB,10.12%,1.042GiB,0.11%,34.31MiB,1.32%,500.4MiB,45.80%,602.2MiB
2023-11-02 15:41:02.823367,13.26%,369MiB,0.96%,510.7MiB,1.12%,1.042GiB,0.10%,34.31MiB,3.59%,500.5MiB,16.83%,602MiB
2023-11-02 15:41:05.013001,30.61%,368.8MiB,1.51%,510.1MiB,1.36%,1.042GiB,0.24%,34.32MiB,1.73%,500.5MiB,56.59%,604.8MiB
2023-11-02 15:41:07.184754,3.70%,368.8MiB,0.65%,510.3MiB,16.83%,1.042GiB,0.09%,34.32MiB,1.03%,500.5MiB,11.31%,605MiB
2023-11-02 15:41:09.417252,7.00%,368.8MiB,0.90%,510.4MiB,1.58%,1.042GiB,0.10%,34.32MiB,1.05%,500.5MiB,18.42%,605.1MiB
2023-11-02 15:41:11.593617,3.18%,368.8MiB,0.61%,510.8MiB,15.05%,1.042GiB,0.10%,34.32MiB,2.96%,500.5MiB,18.68%,604.9MiB
2023-11-02 15:41:13.920003,11.95%,369.1MiB,2.66%,510.4MiB,3.52%,1.042GiB,0.09%,34.32MiB,2.31%,500.5MiB,27.33%,605.2MiB
2023-11-02 15:41:16.025011,12.11%,368.8MiB,0.23%,510.6MiB,2.23%,1.042GiB,0.21%,34.57MiB,2.63%,500.6MiB,29.11%,602.1MiB
2023-11-02 15:41:18.240341,9.42%,369.1MiB,0.00%,510.8MiB,0.69%,1.042GiB,0.10%,34.32MiB,1.34%,500.6MiB,13.02%,602.4MiB
2023-11-02 15:41:20.389943,7.15%,368.9MiB,0.36%,510.2MiB,1.94%,1.042GiB,0.81%,34.32MiB,2.04%,500.6MiB,11.86%,602.1MiB
2023-11-02 15:41:22.622153,4.89%,368.9MiB,1.19%,510.7MiB,5.65%,1.042GiB,0.28%,34.33MiB,1.19%,500.6MiB,20.97%,604.3MiB
2023-11-02 15:41:24.796789,3.61%,368.9MiB,2.32%,510.9MiB,31.03%,1.042GiB,0.23%,34.33MiB,1.39%,501.2MiB,67.17%,614.7MiB
