time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:09:54.191649,1.17%,359.5MiB,0.76%,485.1MiB,1.83%,1024MiB,0.21%,36.86MiB,1.55%,287.1MiB,1.61%,342.6MiB
2023-10-30 11:09:56.609979,0.85%,359.5MiB,0.59%,485.4MiB,6.96%,1024MiB,0.11%,36.86MiB,2.69%,287.1MiB,4.96%,342.6MiB
2023-10-30 11:09:58.651099,0.64%,359.5MiB,0.88%,484.8MiB,4.73%,1024MiB,0.21%,36.86MiB,2.42%,287.1MiB,1.90%,342.6MiB
2023-10-30 11:10:00.825639,1.18%,359.5MiB,0.00%,485.3MiB,0.85%,1024MiB,0.24%,36.86MiB,1.63%,287.1MiB,1.87%,342.6MiB
2023-10-30 11:10:02.934280,0.93%,359.5MiB,0.00%,485.5MiB,0.57%,1024MiB,0.16%,36.86MiB,1.62%,287.1MiB,2.21%,342.6MiB
2023-10-30 11:10:05.201993,1.02%,359.5MiB,1.67%,485MiB,12.20%,1024MiB,0.14%,36.86MiB,1.53%,287.1MiB,1.62%,342.6MiB
2023-10-30 11:10:07.385629,1.04%,359.5MiB,0.40%,485.1MiB,2.11%,1024MiB,0.13%,36.86MiB,1.71%,287.2MiB,1.73%,342.6MiB
2023-10-30 11:10:09.532798,1.27%,359.5MiB,1.53%,485.7MiB,10.62%,1024MiB,0.16%,36.86MiB,1.76%,287.4MiB,1.67%,342.6MiB
2023-10-30 11:10:11.737201,7.79%,359.6MiB,0.41%,485.1MiB,0.75%,1024MiB,0.10%,36.86MiB,1.61%,287.2MiB,1.54%,342.6MiB
2023-10-30 11:10:13.897036,0.99%,359.6MiB,0.68%,485.3MiB,2.83%,1024MiB,0.12%,36.87MiB,1.87%,287.2MiB,1.73%,342.6MiB
2023-10-30 11:10:16.159816,0.94%,359.6MiB,0.00%,485.4MiB,1.03%,1024MiB,0.15%,36.87MiB,5.86%,287.2MiB,4.43%,342.9MiB
2023-10-30 11:10:18.357710,4.26%,360.4MiB,1.65%,485MiB,12.00%,1GiB,0.20%,36.87MiB,1.70%,287.2MiB,1.54%,342.6MiB
2023-10-30 11:10:20.527472,1.93%,360.4MiB,0.67%,485.6MiB,3.86%,1GiB,0.14%,36.87MiB,1.66%,287.5MiB,1.62%,342.6MiB
2023-10-30 11:10:22.661716,0.75%,360.4MiB,0.70%,485.7MiB,3.41%,1GiB,0.13%,36.87MiB,1.89%,287.2MiB,1.70%,342.6MiB
2023-10-30 11:10:24.790016,17.45%,360.4MiB,2.10%,485.1MiB,3.25%,1GiB,0.22%,36.88MiB,1.87%,287.2MiB,1.84%,342.6MiB
2023-10-30 11:10:27.018071,0.79%,360.4MiB,0.32%,485.3MiB,3.66%,1GiB,0.13%,36.88MiB,6.36%,287.3MiB,4.49%,342.7MiB
2023-10-30 11:10:29.290950,0.81%,360.4MiB,2.83%,485MiB,6.74%,1GiB,0.13%,36.88MiB,1.56%,287.3MiB,1.56%,342.7MiB
2023-10-30 11:10:31.511712,0.73%,360.4MiB,0.00%,485MiB,0.59%,1GiB,0.12%,36.88MiB,1.50%,287.3MiB,1.56%,342.7MiB
2023-10-30 11:10:33.656031,0.59%,360.4MiB,0.00%,485.2MiB,0.51%,1GiB,0.12%,36.88MiB,1.78%,287.3MiB,1.46%,342.7MiB
2023-10-30 11:10:35.885271,0.94%,360.4MiB,0.41%,485.5MiB,0.87%,1.001GiB,0.17%,36.88MiB,1.71%,287.3MiB,1.59%,342.7MiB
2023-10-30 11:10:38.020599,0.78%,360.4MiB,0.70%,485.7MiB,6.81%,1.001GiB,0.14%,36.88MiB,1.60%,287.3MiB,1.67%,342.7MiB
2023-10-30 11:10:40.215869,0.85%,360.4MiB,0.44%,485.3MiB,1.48%,1.001GiB,0.12%,36.88MiB,1.42%,287.3MiB,1.56%,342.7MiB
2023-10-30 11:10:42.459036,0.93%,360.4MiB,0.25%,485.5MiB,13.39%,1.001GiB,0.19%,37.13MiB,1.56%,287.3MiB,1.58%,342.7MiB
2023-10-30 11:10:44.553115,0.84%,360.4MiB,1.76%,485.7MiB,5.03%,1.001GiB,0.12%,36.88MiB,1.68%,287.3MiB,1.74%,342.7MiB
2023-10-30 11:10:46.908300,0.84%,360.4MiB,2.56%,485MiB,6.74%,1.001GiB,0.12%,36.88MiB,19.82%,283MiB,7.12%,342.9MiB
2023-10-30 11:10:49.016793,0.78%,360.4MiB,0.97%,485.6MiB,1.61%,1.001GiB,0.20%,36.89MiB,1.55%,283MiB,1.82%,342.8MiB
2023-10-30 11:10:51.235658,0.64%,360.4MiB,0.00%,485MiB,3.36%,1.001GiB,0.16%,36.89MiB,1.56%,283MiB,2.36%,342.8MiB
2023-10-30 11:10:53.537402,0.65%,360.4MiB,0.83%,485.4MiB,5.07%,1.001GiB,0.12%,36.89MiB,1.81%,283MiB,1.46%,337MiB
2023-10-30 11:10:55.712293,0.80%,360.4MiB,0.47%,485.5MiB,3.76%,1.001GiB,0.10%,36.89MiB,2.75%,283MiB,1.64%,337MiB
2023-10-30 11:10:58.063600,0.78%,360.4MiB,0.63%,485.6MiB,2.22%,1.001GiB,0.12%,36.89MiB,1.63%,283MiB,1.47%,337MiB
2023-10-30 11:11:00.262788,0.96%,360.4MiB,5.67%,485.3MiB,3.82%,1.001GiB,0.58%,37.14MiB,2.42%,283MiB,2.97%,337MiB
2023-10-30 11:11:02.339153,1.41%,360.4MiB,0.94%,485.5MiB,3.67%,1.001GiB,0.17%,36.89MiB,3.87%,283MiB,1.65%,337MiB
2023-10-30 11:11:04.520682,0.90%,360.7MiB,0.85%,485.6MiB,2.17%,1.001GiB,0.13%,36.89MiB,1.41%,283MiB,1.79%,337MiB
2023-10-30 11:11:06.832366,0.94%,360.4MiB,0.00%,485.8MiB,0.59%,1.001GiB,0.22%,36.89MiB,8.65%,283.1MiB,3.65%,337MiB
2023-10-30 11:11:08.999999,1.06%,360.4MiB,0.24%,485.4MiB,1.89%,1.001GiB,0.13%,36.9MiB,2.00%,283.1MiB,1.62%,337MiB
2023-10-30 11:11:11.183027,0.74%,360.4MiB,0.63%,485.7MiB,1.95%,1.001GiB,0.18%,36.9MiB,2.04%,278.2MiB,1.66%,337MiB
2023-10-30 11:11:13.423844,0.74%,360.4MiB,0.00%,485.7MiB,0.58%,1.001GiB,0.10%,36.9MiB,2.95%,278.7MiB,1.80%,337MiB
2023-10-30 11:11:15.580937,0.74%,360.4MiB,0.00%,485.2MiB,3.72%,1.001GiB,0.16%,36.9MiB,1.68%,278.7MiB,2.88%,337MiB
2023-10-30 11:11:17.790836,0.98%,360.4MiB,3.28%,485.5MiB,11.84%,1.001GiB,0.12%,36.9MiB,1.60%,279.4MiB,1.76%,337MiB
2023-10-30 11:11:20.066930,0.92%,360.4MiB,3.16%,485.2MiB,3.91%,1.001GiB,0.12%,36.9MiB,1.44%,279.4MiB,1.56%,337MiB
2023-10-30 11:11:22.208233,0.82%,360.4MiB,0.25%,485.3MiB,1.27%,1.001GiB,0.17%,36.9MiB,1.38%,279.4MiB,1.69%,337MiB
2023-10-30 11:11:24.403777,1.28%,360.4MiB,1.16%,485.8MiB,3.38%,1.001GiB,0.18%,36.91MiB,1.60%,279.4MiB,1.59%,337.1MiB
2023-10-30 11:11:26.641444,1.58%,360.4MiB,0.88%,485.8MiB,2.86%,1.001GiB,0.12%,36.91MiB,3.03%,279.5MiB,3.49%,337.1MiB
2023-10-30 11:11:28.898508,0.59%,360.4MiB,1.19%,485.1MiB,4.20%,1.001GiB,0.13%,36.91MiB,1.80%,279.5MiB,1.56%,337.1MiB
2023-10-30 11:11:31.109343,0.65%,360.4MiB,0.00%,485.6MiB,0.66%,1.001GiB,0.20%,36.91MiB,1.41%,279.5MiB,1.60%,337.1MiB
