time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:23:09.153678,4.62%,370.8MiB,2.98%,501.6MiB,6.78%,1.059GiB,0.24%,36.48MiB,24.90%,579.9MiB,8.64%,622.5MiB
2023-11-02 12:23:11.469205,29.89%,371.1MiB,0.00%,501.8MiB,0.60%,1.059GiB,0.15%,36.48MiB,4.35%,581.5MiB,34.72%,626.2MiB
2023-11-02 12:23:13.629600,8.39%,370.8MiB,4.79%,501.4MiB,7.59%,1.059GiB,0.13%,36.48MiB,1.81%,578.9MiB,16.49%,626MiB
2023-11-02 12:23:15.841947,8.10%,370.8MiB,0.89%,502MiB,5.94%,1.059GiB,0.13%,36.48MiB,1.84%,579MiB,23.59%,627MiB
2023-11-02 12:23:18.076694,6.98%,370.8MiB,0.27%,502MiB,2.60%,1.059GiB,0.12%,36.48MiB,1.47%,579MiB,9.61%,627MiB
2023-11-02 12:23:20.198829,48.22%,372.4MiB,1.96%,501.5MiB,3.38%,1.059GiB,0.13%,36.48MiB,4.40%,579MiB,51.76%,635.3MiB
2023-11-02 12:23:22.392334,4.07%,372.1MiB,0.22%,501.9MiB,0.88%,1.059GiB,0.15%,36.49MiB,1.73%,579MiB,9.82%,631MiB
2023-11-02 12:23:24.633839,4.46%,372.1MiB,4.41%,501.5MiB,17.87%,1.059GiB,0.11%,36.49MiB,1.51%,579MiB,34.17%,634.3MiB
2023-11-02 12:23:26.884630,6.07%,372.1MiB,0.00%,501.4MiB,0.64%,1.059GiB,0.23%,36.49MiB,11.19%,579.1MiB,5.48%,634.3MiB
2023-11-02 12:23:29.149219,6.07%,372.2MiB,0.00%,501.6MiB,0.50%,1.059GiB,0.14%,36.49MiB,5.70%,561.8MiB,12.72%,634.3MiB
2023-11-02 12:23:31.333815,3.87%,372.2MiB,0.55%,501.9MiB,1.40%,1.059GiB,0.13%,36.49MiB,3.70%,561.8MiB,73.75%,644.5MiB
2023-11-02 12:23:33.552827,21.58%,372.2MiB,0.86%,502MiB,4.35%,1.059GiB,0.12%,36.5MiB,1.58%,561.8MiB,17.21%,634.1MiB
2023-11-02 12:23:35.709227,5.47%,372.5MiB,2.82%,501.7MiB,15.65%,1.059GiB,0.10%,36.5MiB,2.63%,561.8MiB,77.98%,649.2MiB
2023-11-02 12:23:38.000775,13.28%,372.2MiB,0.22%,501.9MiB,3.43%,1.059GiB,0.12%,36.5MiB,22.00%,566.5MiB,10.78%,649.2MiB
2023-11-02 12:23:40.212623,10.10%,372.2MiB,2.43%,501.3MiB,5.20%,1.059GiB,0.11%,36.5MiB,1.33%,566.5MiB,11.40%,649.5MiB
2023-11-02 12:23:42.435834,7.92%,372.2MiB,4.21%,502MiB,6.80%,1.059GiB,0.16%,36.5MiB,1.76%,566.6MiB,5.94%,649.3MiB
2023-11-02 12:23:44.630097,10.19%,372.2MiB,1.89%,501.8MiB,5.32%,1.059GiB,0.25%,36.5MiB,2.32%,566.6MiB,6.05%,649.3MiB
2023-11-02 12:23:46.919792,15.52%,372.3MiB,0.60%,502.1MiB,1.51%,1.06GiB,0.14%,36.5MiB,2.36%,566.6MiB,6.23%,649.4MiB
2023-11-02 12:23:49.103191,7.37%,372.3MiB,0.71%,502.3MiB,43.30%,1.06GiB,0.19%,36.5MiB,4.19%,566.7MiB,6.60%,649.4MiB
