time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 14:53:34.729377,5.15%,383.8MiB,2.69%,482.9MiB,2.16%,1.034GiB,0.23%,34.32MiB,2.65%,585.9MiB,71.65%,714.7MiB
2023-11-03 14:53:36.933695,4.70%,383.8MiB,0.80%,483.3MiB,2.97%,1.034GiB,0.48%,34.32MiB,2.72%,585.9MiB,53.68%,714.8MiB
2023-11-03 14:53:39.050992,11.72%,383.8MiB,0.08%,483.3MiB,0.70%,1.034GiB,0.14%,34.32MiB,2.60%,585.9MiB,48.35%,712.2MiB
2023-11-03 14:53:41.210072,32.09%,383.8MiB,0.00%,483.3MiB,1.24%,1.034GiB,0.19%,34.32MiB,12.76%,586MiB,54.37%,712.1MiB
2023-11-03 14:53:43.370867,3.77%,383.9MiB,1.47%,483MiB,7.95%,1.034GiB,0.15%,34.32MiB,1.97%,586.1MiB,31.07%,712.1MiB
2023-11-03 14:53:45.498879,6.36%,384.1MiB,2.77%,483.5MiB,5.23%,1.034GiB,0.15%,34.32MiB,1.84%,586.1MiB,24.62%,712.3MiB
2023-11-03 14:53:47.694330,4.08%,383.9MiB,0.23%,483.6MiB,1.57%,1.034GiB,0.24%,34.32MiB,1.98%,586.1MiB,10.51%,712.4MiB
2023-11-03 14:53:49.850867,4.88%,383.9MiB,1.61%,483.2MiB,3.67%,1.034GiB,0.12%,34.32MiB,2.74%,586.1MiB,15.01%,712.7MiB
2023-11-03 14:53:52.020385,4.20%,383.9MiB,0.95%,483.3MiB,1.16%,1.034GiB,0.17%,34.32MiB,3.56%,586.1MiB,27.25%,712.6MiB
2023-11-03 14:53:54.153865,5.84%,383.9MiB,0.65%,483.7MiB,1.15%,1.034GiB,0.12%,34.33MiB,2.02%,586.4MiB,16.01%,709.3MiB
2023-11-03 14:53:56.246650,3.69%,384.2MiB,0.00%,483.2MiB,0.83%,1.034GiB,0.13%,34.33MiB,2.21%,586.4MiB,18.73%,709.7MiB
2023-11-03 14:53:58.381171,4.56%,383.9MiB,0.26%,483.3MiB,12.71%,1.034GiB,0.11%,34.33MiB,3.10%,586.7MiB,32.61%,709.3MiB
2023-11-03 14:54:00.498730,8.80%,383.9MiB,1.01%,483.6MiB,2.47%,1.034GiB,0.11%,34.33MiB,1.88%,586.5MiB,60.39%,709.6MiB
2023-11-03 14:54:02.734877,13.13%,383.9MiB,0.20%,483.6MiB,1.54%,1.034GiB,0.15%,34.33MiB,9.13%,587.7MiB,61.40%,710MiB
2023-11-03 14:54:04.834878,14.25%,384.2MiB,3.48%,483.4MiB,2.57%,1.034GiB,0.22%,34.33MiB,10.49%,587.7MiB,129.08%,710.1MiB
2023-11-03 14:54:06.948442,17.43%,384MiB,0.34%,483.6MiB,1.58%,1.034GiB,0.15%,34.33MiB,3.30%,587.7MiB,19.18%,709.9MiB
2023-11-03 14:54:09.136622,5.40%,384MiB,0.00%,483.6MiB,0.61%,1.034GiB,0.15%,34.33MiB,1.74%,587.8MiB,13.08%,710.1MiB
2023-11-03 14:54:11.309005,5.86%,384.2MiB,0.00%,483.9MiB,0.80%,1.034GiB,0.22%,34.34MiB,2.61%,587.8MiB,28.37%,715.9MiB
2023-11-03 14:54:13.455845,7.79%,384.3MiB,1.64%,483.5MiB,22.43%,1.034GiB,0.13%,34.34MiB,2.92%,588MiB,44.48%,715.6MiB
2023-11-03 14:54:15.549817,9.09%,384.3MiB,0.71%,484MiB,2.66%,1.034GiB,0.15%,34.34MiB,2.00%,587.8MiB,51.25%,715.9MiB
2023-11-03 14:54:17.775404,4.28%,384.1MiB,0.32%,484.1MiB,1.08%,1.034GiB,0.97%,34.34MiB,1.73%,587.9MiB,94.28%,737.2MiB
2023-11-03 14:54:19.890680,60.89%,389.9MiB,3.34%,483.5MiB,5.12%,1.034GiB,0.11%,34.34MiB,5.15%,587.9MiB,55.92%,735MiB
2023-11-03 14:54:22.092814,4.00%,385.6MiB,0.47%,483.6MiB,1.68%,1.034GiB,0.14%,34.34MiB,3.07%,587.9MiB,48.65%,734.9MiB
