time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 16:11:50.286500,3.23%,367.8MiB,0.44%,524.3MiB,28.75%,1.01GiB,0.14%,34.62MiB,1.28%,498.4MiB,8.67%,680MiB
2023-11-02 16:11:52.549340,2.95%,363.1MiB,0.00%,523.9MiB,0.85%,1.01GiB,0.10%,34.62MiB,2.53%,498.5MiB,5.80%,680.8MiB
2023-11-02 16:11:54.793215,5.96%,363.1MiB,0.00%,524.1MiB,0.31%,1.01GiB,0.10%,34.62MiB,7.37%,498.5MiB,7.16%,681.3MiB
2023-11-02 16:11:56.938161,5.64%,363.3MiB,0.35%,524.3MiB,0.72%,1.01GiB,0.11%,34.62MiB,1.56%,498.7MiB,64.12%,703.7MiB
2023-11-02 16:11:59.151956,3.83%,363.1MiB,1.31%,524.5MiB,1.91%,1.01GiB,0.12%,34.62MiB,1.20%,502.2MiB,15.26%,703.5MiB
2023-11-02 16:12:01.356354,4.50%,363.1MiB,2.63%,524.2MiB,18.76%,1.01GiB,0.20%,34.62MiB,4.13%,502.3MiB,6.84%,703.5MiB
2023-11-02 16:12:03.470486,3.13%,363.1MiB,0.84%,524.4MiB,0.91%,1.01GiB,0.11%,34.62MiB,1.13%,502.3MiB,5.86%,693.5MiB
2023-11-02 16:12:05.661132,3.03%,363.3MiB,1.79%,523.8MiB,2.74%,1.01GiB,0.12%,34.63MiB,2.30%,502.5MiB,7.46%,693.2MiB
2023-11-02 16:12:07.756944,3.23%,363.1MiB,0.00%,523.8MiB,4.57%,1.01GiB,0.70%,34.63MiB,3.97%,505.1MiB,9.46%,693.7MiB
2023-11-02 16:12:09.950608,13.62%,363.1MiB,0.00%,524.1MiB,0.46%,1.01GiB,0.09%,34.63MiB,3.13%,505MiB,24.95%,693.6MiB
2023-11-02 16:12:12.163544,12.04%,363.1MiB,0.32%,523.7MiB,0.54%,1.01GiB,0.11%,34.63MiB,1.46%,505MiB,12.61%,694.2MiB
2023-11-02 16:12:14.388491,6.46%,363.1MiB,2.60%,524.2MiB,3.02%,1.01GiB,0.13%,34.64MiB,1.52%,505.1MiB,6.24%,694.2MiB
2023-11-02 16:12:16.537969,4.71%,363.4MiB,0.24%,524MiB,1.05%,1.01GiB,0.11%,34.64MiB,2.35%,505.3MiB,10.95%,694.2MiB
2023-11-02 16:12:18.761879,4.59%,363.1MiB,0.58%,524.2MiB,0.67%,1.01GiB,0.14%,34.64MiB,2.15%,505.7MiB,11.82%,694.5MiB
2023-11-02 16:12:20.991403,4.35%,363.1MiB,2.49%,523.9MiB,1.93%,1.01GiB,0.10%,34.64MiB,1.15%,505.5MiB,5.85%,694.5MiB
2023-11-02 16:12:23.087106,6.41%,363.2MiB,1.98%,524MiB,3.99%,1.01GiB,0.14%,34.64MiB,1.14%,505.9MiB,7.14%,694.7MiB
2023-11-02 16:12:25.382951,3.80%,363.1MiB,3.02%,524.4MiB,0.38%,1.01GiB,0.17%,34.64MiB,10.34%,506.1MiB,7.41%,694.5MiB
2023-11-02 16:12:27.608839,3.18%,363.2MiB,0.00%,524.3MiB,0.70%,1.01GiB,0.12%,34.64MiB,2.70%,506.5MiB,8.57%,694.5MiB
2023-11-02 16:12:29.798798,4.19%,363.2MiB,1.04%,523.7MiB,1.87%,1.01GiB,0.10%,34.64MiB,1.15%,506.4MiB,5.33%,694.8MiB
2023-11-02 16:12:32.007387,9.86%,363.2MiB,0.81%,524.4MiB,2.50%,1.01GiB,0.25%,34.64MiB,1.14%,506.6MiB,5.84%,694.8MiB
2023-11-02 16:12:34.257856,3.18%,363.2MiB,0.24%,524.5MiB,1.10%,1.01GiB,0.10%,34.64MiB,2.39%,506.6MiB,5.53%,694.8MiB
2023-11-02 16:12:36.473618,5.27%,363.2MiB,2.86%,523.9MiB,3.16%,1.01GiB,0.11%,34.64MiB,1.34%,506.7MiB,10.48%,694.5MiB
2023-11-02 16:12:38.757309,3.66%,363.2MiB,2.17%,524.3MiB,3.09%,1.01GiB,0.09%,34.64MiB,1.24%,507MiB,6.33%,694.5MiB
2023-11-02 16:12:40.895419,4.11%,363.2MiB,0.72%,524.2MiB,1.99%,1.01GiB,0.88%,34.64MiB,1.25%,507MiB,9.37%,694.6MiB
2023-11-02 16:12:43.132393,3.80%,363.2MiB,0.19%,524MiB,0.98%,1.01GiB,0.23%,34.65MiB,2.25%,507.1MiB,39.14%,691.3MiB
2023-11-02 16:12:45.283350,4.10%,363.5MiB,0.29%,524MiB,102.72%,1.012GiB,0.13%,34.65MiB,2.92%,507.2MiB,7.60%,691.3MiB
2023-11-02 16:12:47.391242,3.09%,363.2MiB,0.47%,524.1MiB,1.85%,1.012GiB,0.10%,34.65MiB,6.90%,507.4MiB,9.74%,689MiB
2023-11-02 16:12:49.597827,6.22%,363.2MiB,0.24%,524.2MiB,17.67%,1.013GiB,0.21%,34.65MiB,3.11%,507.6MiB,6.13%,689.1MiB
2023-11-02 16:12:51.711485,5.82%,363.2MiB,1.11%,524.2MiB,1.08%,1.013GiB,0.11%,34.65MiB,1.71%,507.6MiB,5.00%,689.1MiB
2023-11-02 16:12:53.844143,3.54%,363.2MiB,1.28%,524.1MiB,3.01%,1.013GiB,0.09%,34.65MiB,1.14%,507.6MiB,5.94%,689.4MiB
2023-11-02 16:12:56.069077,4.37%,363.2MiB,0.77%,524.3MiB,1.77%,1.013GiB,0.17%,34.66MiB,1.42%,507.8MiB,8.20%,689.7MiB
2023-11-02 16:12:58.263841,4.56%,363.2MiB,0.31%,524.4MiB,0.85%,1.013GiB,0.11%,34.66MiB,4.51%,508MiB,12.79%,689.7MiB
2023-11-02 16:13:00.486726,3.04%,363.2MiB,1.07%,523.9MiB,5.40%,1.013GiB,0.09%,34.66MiB,1.18%,508MiB,11.28%,689.7MiB
2023-11-02 16:13:02.712196,4.50%,363.2MiB,0.52%,524.4MiB,2.01%,1.013GiB,0.13%,34.66MiB,1.28%,508.1MiB,13.08%,689.8MiB
2023-11-02 16:13:04.877993,6.04%,363.3MiB,0.79%,523.7MiB,3.28%,1.013GiB,0.09%,34.66MiB,1.20%,508.2MiB,10.03%,689.9MiB
2023-11-02 16:13:07.030458,8.51%,363.3MiB,0.20%,523.9MiB,22.52%,1.013GiB,0.15%,34.66MiB,2.33%,508.3MiB,40.42%,697.3MiB
2023-11-02 16:13:09.245358,4.87%,363.3MiB,0.38%,524.1MiB,0.92%,1.013GiB,0.10%,34.66MiB,1.14%,508.9MiB,9.27%,697.4MiB
2023-11-02 16:13:11.427748,6.37%,363.3MiB,7.60%,523.7MiB,6.63%,1.013GiB,0.12%,34.66MiB,1.24%,509MiB,19.98%,697.4MiB
2023-11-02 16:13:13.561552,11.91%,363.5MiB,0.82%,523.8MiB,0.98%,1.013GiB,0.16%,34.66MiB,2.74%,509.1MiB,10.28%,697.4MiB
2023-11-02 16:13:15.782893,9.55%,363.3MiB,0.39%,524MiB,0.72%,1.013GiB,0.11%,34.66MiB,14.40%,504.1MiB,9.19%,697.5MiB
2023-11-02 16:13:17.927335,6.73%,363.3MiB,0.67%,524.2MiB,2.00%,1.013GiB,0.10%,34.66MiB,3.42%,504.7MiB,15.40%,697.6MiB
2023-11-02 16:13:20.089546,7.66%,363.3MiB,0.46%,524.3MiB,1.82%,1.013GiB,4.16%,34.66MiB,1.24%,504.5MiB,7.15%,697.6MiB
2023-11-02 16:13:22.330217,3.30%,363.5MiB,0.00%,523.9MiB,0.58%,1.013GiB,0.10%,34.66MiB,1.91%,504.5MiB,5.85%,697.6MiB
2023-11-02 16:13:24.499405,15.77%,363.3MiB,0.55%,524.1MiB,0.79%,1.013GiB,0.10%,34.66MiB,1.24%,504.5MiB,14.27%,697.6MiB
2023-11-02 16:13:26.680685,3.98%,363.3MiB,1.26%,524.3MiB,3.66%,1.013GiB,0.11%,34.67MiB,1.63%,504.7MiB,12.19%,697.6MiB
2023-11-02 16:13:28.830271,6.40%,363.3MiB,2.17%,524.4MiB,2.47%,1.013GiB,0.11%,34.67MiB,1.17%,504.9MiB,13.15%,697.6MiB
2023-11-02 16:13:31.061458,15.12%,363.3MiB,1.80%,524.2MiB,10.25%,1.013GiB,0.10%,34.92MiB,2.87%,505MiB,12.73%,697.6MiB
2023-11-02 16:13:33.292452,8.58%,363.6MiB,0.71%,524.4MiB,8.47%,1.013GiB,0.10%,34.67MiB,1.22%,505MiB,13.24%,697.7MiB
2023-11-02 16:13:35.517002,5.26%,363.3MiB,1.70%,523.8MiB,1.77%,1.013GiB,0.12%,34.67MiB,3.56%,505.2MiB,14.49%,697.7MiB
2023-11-02 16:13:37.740648,3.18%,363.4MiB,0.00%,523.9MiB,1.11%,1.013GiB,0.16%,34.67MiB,3.23%,505.8MiB,9.56%,697.7MiB
2023-11-02 16:13:39.945649,4.26%,363.4MiB,0.00%,524.1MiB,0.39%,1.013GiB,0.11%,34.67MiB,2.54%,505.4MiB,17.08%,697.6MiB
2023-11-02 16:13:42.068915,12.51%,363.4MiB,1.07%,523.7MiB,0.91%,1.013GiB,0.10%,34.68MiB,4.92%,505.4MiB,8.43%,697.9MiB
2023-11-02 16:13:44.315537,6.29%,363.4MiB,0.63%,523.9MiB,2.54%,1.013GiB,0.10%,34.68MiB,1.27%,505.5MiB,17.91%,697.4MiB
2023-11-02 16:13:46.433695,2.61%,363.4MiB,0.60%,524MiB,1.02%,1.013GiB,0.09%,34.68MiB,1.98%,505.7MiB,5.27%,697.4MiB
2023-11-02 16:13:48.726117,3.21%,363.4MiB,0.48%,524.2MiB,1.17%,1.013GiB,0.14%,34.68MiB,3.18%,505.9MiB,21.59%,697.6MiB
2023-11-02 16:13:50.952349,4.00%,363.4MiB,1.17%,524.4MiB,2.15%,1.013GiB,0.11%,34.68MiB,1.74%,505.9MiB,14.86%,697.9MiB
2023-11-02 16:13:53.225665,4.92%,363.4MiB,0.70%,524MiB,6.75%,1.013GiB,0.11%,34.68MiB,1.23%,505.9MiB,12.00%,697.9MiB
2023-11-02 16:13:55.512466,9.14%,363.4MiB,1.51%,524.2MiB,0.52%,1.013GiB,0.38%,34.68MiB,5.51%,506.1MiB,12.39%,697.5MiB
2023-11-02 16:13:57.588669,4.38%,363.4MiB,3.34%,524.3MiB,4.15%,1.013GiB,0.12%,34.68MiB,4.48%,506.5MiB,25.62%,686.5MiB
2023-11-02 16:13:59.791310,5.17%,363.4MiB,1.21%,523.7MiB,2.36%,1.013GiB,0.11%,34.68MiB,1.19%,506.3MiB,24.35%,686.5MiB
2023-11-02 16:14:01.959097,5.25%,363.4MiB,2.03%,524.3MiB,15.55%,1.013GiB,0.13%,34.69MiB,1.20%,506.4MiB,8.98%,686.3MiB
2023-11-02 16:14:04.241368,5.49%,363.5MiB,0.80%,524.5MiB,1.60%,1.013GiB,0.12%,34.69MiB,2.08%,506.4MiB,14.47%,686.8MiB
2023-11-02 16:14:06.575102,5.62%,363.5MiB,1.16%,524.2MiB,5.44%,1.013GiB,0.09%,34.69MiB,2.14%,506.5MiB,10.85%,686.4MiB
2023-11-02 16:14:08.736040,3.05%,363.5MiB,1.03%,524.1MiB,3.11%,1.013GiB,0.13%,34.69MiB,2.13%,503.4MiB,7.28%,686.4MiB
2023-11-02 16:14:10.831782,7.95%,363.5MiB,0.44%,524.4MiB,0.47%,1.013GiB,0.13%,34.69MiB,8.08%,504MiB,8.93%,686.7MiB
2023-11-02 16:14:13.056148,5.24%,363.5MiB,0.00%,524MiB,0.75%,1.013GiB,0.13%,34.69MiB,3.75%,506.4MiB,11.84%,686.7MiB
2023-11-02 16:14:15.263333,4.28%,363.5MiB,0.41%,524.2MiB,1.22%,1.013GiB,0.17%,34.69MiB,4.95%,508.1MiB,48.68%,698.8MiB
2023-11-02 16:14:17.551819,5.06%,363.5MiB,1.95%,524.3MiB,3.87%,1.013GiB,0.10%,34.69MiB,4.18%,508.6MiB,12.69%,698.5MiB
2023-11-02 16:14:19.785942,11.64%,363.8MiB,0.00%,524.5MiB,0.75%,1.013GiB,0.25%,34.7MiB,1.45%,508.6MiB,7.40%,698.6MiB
2023-11-02 16:14:21.920216,10.87%,363.5MiB,3.32%,524.3MiB,4.26%,1.013GiB,0.10%,34.7MiB,2.02%,508.7MiB,10.35%,699.2MiB
2023-11-02 16:14:24.251492,3.69%,363.5MiB,1.43%,524.5MiB,3.09%,1.013GiB,0.11%,34.7MiB,0.98%,508.7MiB,9.61%,698.7MiB
2023-11-02 16:14:26.392958,4.42%,363.8MiB,1.14%,524.7MiB,4.47%,1.013GiB,0.11%,34.7MiB,1.18%,508.8MiB,8.82%,698.7MiB
2023-11-02 16:14:28.647701,8.27%,363.6MiB,0.44%,524.8MiB,1.07%,1.013GiB,0.08%,34.7MiB,9.36%,509.5MiB,13.67%,698.7MiB
2023-11-02 16:14:30.915013,4.24%,363.8MiB,2.22%,524.7MiB,6.46%,1.013GiB,0.13%,34.7MiB,2.24%,509.6MiB,16.13%,697.9MiB
2023-11-02 16:14:33.153211,10.39%,363.8MiB,0.85%,524.9MiB,3.35%,1.013GiB,0.11%,34.7MiB,7.62%,509.6MiB,27.62%,698.1MiB
2023-11-02 16:14:35.375435,7.95%,363.6MiB,0.91%,524.6MiB,2.61%,1.013GiB,0.10%,34.7MiB,21.17%,519.5MiB,25.96%,698.1MiB
2023-11-02 16:14:37.551577,9.26%,363.6MiB,0.00%,524.5MiB,4.47%,1.013GiB,0.20%,34.71MiB,5.11%,519.9MiB,8.75%,697.9MiB
2023-11-02 16:14:39.693673,7.84%,363.6MiB,3.61%,524.7MiB,10.44%,1.013GiB,0.08%,34.71MiB,4.04%,520MiB,9.39%,697.9MiB
2023-11-02 16:14:42.073453,8.96%,363.6MiB,2.22%,524.4MiB,9.21%,1.013GiB,0.19%,34.71MiB,1.17%,519.8MiB,13.57%,698.4MiB
2023-11-02 16:14:44.268403,9.23%,363.6MiB,2.28%,524.6MiB,10.66%,1.013GiB,0.24%,34.71MiB,1.40%,519.8MiB,88.68%,716.6MiB
2023-11-02 16:14:46.526319,21.80%,363.6MiB,0.76%,524.8MiB,2.68%,1.013GiB,0.12%,34.71MiB,5.78%,520MiB,7.88%,714.5MiB
2023-11-02 16:14:48.752388,17.09%,363.6MiB,2.47%,525MiB,2.98%,1.013GiB,0.11%,34.71MiB,2.64%,520.5MiB,21.27%,714.5MiB
2023-11-02 16:14:50.960175,4.31%,363.7MiB,0.52%,525.1MiB,1.99%,1.013GiB,0.13%,34.71MiB,1.52%,520.2MiB,25.46%,709.8MiB
2023-11-02 16:14:53.169241,5.96%,363.7MiB,0.31%,524.8MiB,2.15%,1.013GiB,0.09%,34.71MiB,1.02%,520.3MiB,16.17%,709.9MiB
2023-11-02 16:14:55.402894,58.02%,373.1MiB,0.00%,524.9MiB,2.55%,1.013GiB,0.23%,34.72MiB,38.34%,532.4MiB,22.63%,709.6MiB
2023-11-02 16:14:57.663192,9.99%,373.3MiB,0.11%,525.1MiB,0.54%,1.013GiB,0.59%,34.72MiB,4.99%,532.4MiB,15.39%,690MiB
2023-11-02 16:14:59.865876,11.76%,363.8MiB,0.46%,525.3MiB,4.94%,1.014GiB,0.11%,34.72MiB,4.21%,532.4MiB,76.78%,714.7MiB
2023-11-02 16:15:02.153236,7.75%,363.8MiB,0.77%,525.2MiB,2.62%,1.014GiB,0.46%,34.72MiB,1.37%,532.4MiB,11.05%,714MiB
2023-11-02 16:15:04.412123,12.32%,363.8MiB,1.95%,525.3MiB,2.29%,1.014GiB,0.11%,34.72MiB,3.78%,532.4MiB,13.27%,709.6MiB
2023-11-02 16:15:06.593678,24.00%,363.8MiB,1.37%,524.7MiB,3.45%,1.014GiB,0.12%,34.72MiB,3.92%,532.4MiB,31.14%,709.5MiB
2023-11-02 16:15:08.804047,22.59%,364.8MiB,0.92%,524.9MiB,1.98%,1.014GiB,0.10%,34.73MiB,1.21%,532.4MiB,10.35%,697.7MiB
2023-11-02 16:15:10.991117,13.49%,364.8MiB,0.38%,525MiB,2.14%,1.014GiB,0.21%,34.73MiB,1.15%,532.4MiB,15.42%,697.8MiB
2023-11-02 16:15:13.154670,4.17%,364.8MiB,0.34%,524.6MiB,1.75%,1.014GiB,0.13%,34.73MiB,2.73%,532.4MiB,19.97%,697.5MiB
2023-11-02 16:15:15.308352,5.66%,365.1MiB,1.14%,524.8MiB,1.62%,1.014GiB,0.13%,34.73MiB,3.85%,532.5MiB,19.74%,697.5MiB
2023-11-02 16:15:17.432230,6.33%,364.8MiB,0.40%,525MiB,1.05%,1.014GiB,0.12%,34.73MiB,1.29%,532.5MiB,13.58%,697.5MiB
2023-11-02 16:15:19.578570,9.31%,365.1MiB,0.34%,525.1MiB,2.87%,1.014GiB,1.85%,34.73MiB,1.89%,532.5MiB,18.35%,697.6MiB
2023-11-02 16:15:21.873901,6.59%,364.9MiB,2.57%,524.8MiB,1.22%,1.014GiB,0.12%,34.73MiB,9.29%,532.5MiB,57.18%,700.6MiB
2023-11-02 16:15:23.980343,26.13%,365.1MiB,1.15%,525MiB,1.85%,1.014GiB,0.09%,34.73MiB,1.39%,532.5MiB,44.53%,698.7MiB
2023-11-02 16:15:26.073601,4.68%,364.9MiB,0.51%,525.1MiB,2.44%,1.014GiB,0.27%,34.74MiB,1.91%,532.5MiB,7.49%,698.7MiB
2023-11-02 16:15:28.325755,4.14%,364.9MiB,0.25%,525.3MiB,1.17%,1.014GiB,0.12%,34.74MiB,5.45%,532.5MiB,7.06%,699MiB
2023-11-02 16:15:30.410015,4.73%,364.9MiB,1.27%,524.8MiB,7.99%,1.014GiB,0.10%,34.74MiB,1.53%,532.5MiB,10.00%,698.5MiB
2023-11-02 16:15:32.707521,3.48%,364.9MiB,0.44%,525.3MiB,1.60%,1.014GiB,0.11%,34.74MiB,1.29%,532.6MiB,29.58%,698.5MiB
2023-11-02 16:15:34.837523,10.68%,364.9MiB,0.00%,525.4MiB,11.04%,1.014GiB,0.09%,34.74MiB,1.46%,532.6MiB,10.33%,695.2MiB
2023-11-02 16:15:36.964962,7.72%,365.1MiB,0.63%,524.8MiB,1.20%,1.014GiB,0.31%,34.74MiB,1.95%,532.6MiB,9.03%,695MiB
2023-11-02 16:15:39.265132,8.29%,365MiB,5.72%,525MiB,7.48%,1.014GiB,0.10%,34.75MiB,4.79%,532.6MiB,6.22%,695MiB
2023-11-02 16:15:41.467490,14.83%,365MiB,9.80%,524.7MiB,3.85%,1.014GiB,0.11%,34.75MiB,1.19%,535.3MiB,12.03%,695MiB
2023-11-02 16:15:43.561999,4.04%,365MiB,0.42%,524.8MiB,1.15%,1.014GiB,0.19%,34.75MiB,2.61%,535.3MiB,10.43%,695MiB
2023-11-02 16:15:45.683025,4.29%,365.2MiB,0.61%,525MiB,0.93%,1.014GiB,0.12%,34.75MiB,2.90%,535.3MiB,12.49%,695.1MiB
2023-11-02 16:15:47.872644,4.46%,365MiB,0.55%,525.1MiB,2.90%,1.014GiB,0.15%,34.75MiB,6.22%,535.3MiB,13.46%,695.1MiB
2023-11-02 16:15:50.054925,5.05%,365MiB,0.00%,525.2MiB,0.62%,1.014GiB,0.21%,34.75MiB,1.68%,535.3MiB,9.72%,689.7MiB
