time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-04 10:53:18.821225,3.92%,377.2MiB,0.63%,520.5MiB,3.99%,1.03GiB,0.22%,34.53MiB,1.76%,464.4MiB,6.77%,718.1MiB
2023-11-04 10:53:20.891098,3.29%,377MiB,2.00%,520.2MiB,1.44%,1.03GiB,0.12%,34.53MiB,2.45%,464.8MiB,15.94%,718.2MiB
2023-11-04 10:53:23.002182,4.20%,377MiB,0.56%,520.4MiB,1.46%,1.03GiB,0.13%,34.53MiB,4.93%,464.7MiB,19.48%,718.2MiB
2023-11-04 10:53:25.127813,5.50%,377.1MiB,0.39%,520.5MiB,1.87%,1.03GiB,0.20%,34.53MiB,1.57%,464.8MiB,7.38%,718.5MiB
2023-11-04 10:53:27.284181,5.31%,377.6MiB,0.00%,520.7MiB,1.06%,1.03GiB,0.15%,34.53MiB,1.42%,464.8MiB,29.18%,727.9MiB
2023-11-04 10:53:29.377692,4.50%,377.1MiB,3.41%,520.3MiB,17.30%,1.03GiB,0.14%,34.53MiB,1.58%,464.8MiB,6.94%,721.5MiB
2023-11-04 10:53:31.499560,15.45%,377.1MiB,0.70%,520.9MiB,2.14%,1.03GiB,0.11%,34.54MiB,1.33%,465MiB,50.24%,724.2MiB
2023-11-04 10:53:33.626577,106.88%,377.2MiB,0.24%,521MiB,10.23%,1.03GiB,0.10%,34.54MiB,4.58%,465.1MiB,11.93%,728.5MiB
2023-11-04 10:53:35.784591,4.38%,377.7MiB,1.65%,520.7MiB,2.90%,1.03GiB,0.17%,34.54MiB,1.45%,465.1MiB,9.38%,728.3MiB
2023-11-04 10:53:37.938550,9.06%,377.5MiB,0.51%,520.9MiB,1.09%,1.03GiB,0.16%,34.54MiB,1.56%,465.4MiB,18.26%,728.8MiB
2023-11-04 10:53:40.108986,7.40%,377.5MiB,1.34%,521.3MiB,1.58%,1.03GiB,0.14%,34.54MiB,1.94%,465.1MiB,30.93%,730.8MiB
2023-11-04 10:53:42.143431,3.94%,377.5MiB,0.00%,520.7MiB,0.54%,1.03GiB,0.17%,34.54MiB,1.58%,465.3MiB,8.19%,733.4MiB
2023-11-04 10:53:44.273882,3.76%,377.7MiB,0.25%,520.9MiB,3.95%,1.03GiB,2.65%,34.54MiB,1.60%,465.4MiB,58.27%,742MiB
2023-11-04 10:53:46.437379,34.30%,377.5MiB,2.67%,521.4MiB,2.79%,1.03GiB,0.14%,34.54MiB,1.52%,465.4MiB,10.79%,743.6MiB
2023-11-04 10:53:48.534283,5.11%,377.6MiB,0.40%,521.2MiB,4.78%,1.03GiB,0.16%,34.54MiB,1.86%,465.4MiB,7.04%,737.1MiB
2023-11-04 10:53:50.675161,4.77%,377.6MiB,1.58%,521MiB,2.88%,1.03GiB,0.13%,34.54MiB,5.03%,465.6MiB,18.03%,730.1MiB
2023-11-04 10:53:52.720903,4.60%,377.6MiB,0.30%,521.1MiB,0.99%,1.03GiB,0.13%,34.54MiB,1.57%,465.6MiB,7.82%,730.3MiB
2023-11-04 10:53:54.835466,45.47%,377.9MiB,0.42%,521.2MiB,1.56%,1.03GiB,0.20%,34.55MiB,1.17%,465.7MiB,8.26%,730.1MiB
2023-11-04 10:53:56.983742,4.08%,377.9MiB,0.00%,521.4MiB,0.47%,1.03GiB,0.13%,34.55MiB,2.98%,465.7MiB,13.23%,730.6MiB
2023-11-04 10:53:59.066663,3.19%,377.7MiB,1.37%,520.9MiB,10.97%,1.03GiB,0.16%,34.55MiB,1.39%,465.7MiB,34.66%,733.6MiB
2023-11-04 10:54:01.269566,30.53%,377.9MiB,1.77%,521.4MiB,3.67%,1.03GiB,0.14%,34.55MiB,2.74%,466MiB,16.53%,733.7MiB
2023-11-04 10:54:03.452853,4.29%,378.3MiB,0.28%,521.6MiB,0.94%,1.03GiB,0.12%,34.55MiB,5.74%,466.4MiB,8.86%,734.9MiB
2023-11-04 10:54:05.543964,3.80%,377.8MiB,1.15%,521.1MiB,4.24%,1.03GiB,0.12%,34.55MiB,1.96%,466.5MiB,6.41%,734.5MiB
2023-11-04 10:54:07.685067,4.77%,378MiB,0.61%,521.3MiB,2.03%,1.03GiB,0.10%,34.55MiB,1.46%,466.5MiB,9.87%,734.5MiB
2023-11-04 10:54:09.871932,2.68%,377.8MiB,0.31%,521.4MiB,1.83%,1.03GiB,0.11%,34.55MiB,1.23%,466.5MiB,6.04%,734.5MiB
2023-11-04 10:54:12.089189,8.58%,378.1MiB,0.00%,521.1MiB,0.86%,1.03GiB,0.14%,34.55MiB,1.49%,466.6MiB,23.19%,734.4MiB
2023-11-04 10:54:14.143225,3.72%,377.8MiB,0.30%,521.3MiB,1.53%,1.03GiB,0.16%,34.56MiB,2.06%,466.8MiB,16.09%,735.2MiB
2023-11-04 10:54:16.172589,9.84%,377.8MiB,1.73%,521.5MiB,8.83%,1.03GiB,0.14%,34.56MiB,1.58%,466.8MiB,10.14%,734.5MiB
2023-11-04 10:54:18.297712,8.82%,377.8MiB,0.20%,521.6MiB,0.83%,1.03GiB,0.26%,34.56MiB,1.62%,466.9MiB,14.19%,734.9MiB
2023-11-04 10:54:20.513203,4.16%,378.1MiB,1.87%,521.7MiB,13.71%,1.03GiB,0.16%,34.56MiB,3.03%,467MiB,24.82%,733.4MiB
2023-11-04 10:54:22.668018,2.95%,377.9MiB,0.68%,521.6MiB,1.19%,1.03GiB,0.11%,34.56MiB,1.18%,467MiB,5.75%,733.4MiB
2023-11-04 10:54:24.858427,4.77%,377.9MiB,0.38%,521.7MiB,16.45%,1.03GiB,0.16%,34.56MiB,2.33%,467.1MiB,16.39%,733.4MiB
2023-11-04 10:54:27.033930,6.06%,377.9MiB,0.00%,521.9MiB,0.69%,1.03GiB,0.14%,34.56MiB,1.83%,467.1MiB,31.08%,734.2MiB
2023-11-04 10:54:29.102292,3.63%,377.9MiB,1.09%,521.5MiB,12.61%,1.03GiB,0.14%,34.56MiB,1.51%,467.1MiB,7.52%,733.4MiB
2023-11-04 10:54:31.319493,13.85%,379.1MiB,2.80%,522.1MiB,6.93%,1.03GiB,0.14%,34.57MiB,3.33%,467.3MiB,59.38%,728.3MiB
2023-11-04 10:54:33.325509,2.88%,379.2MiB,0.18%,522.1MiB,0.97%,1.03GiB,0.11%,34.57MiB,2.74%,467.4MiB,6.47%,728.4MiB
2023-11-04 10:54:35.449202,8.61%,379.2MiB,1.20%,521.7MiB,2.94%,1.03GiB,0.13%,34.57MiB,1.43%,467.4MiB,28.54%,726.6MiB
2023-11-04 10:54:37.518166,4.58%,379.2MiB,0.63%,521.8MiB,1.65%,1.03GiB,0.11%,34.57MiB,1.45%,467.4MiB,28.91%,726.9MiB
2023-11-04 10:54:39.575539,3.36%,379.2MiB,0.00%,521.8MiB,2.37%,1.03GiB,0.11%,34.57MiB,1.34%,467.4MiB,5.84%,726.9MiB
2023-11-04 10:54:41.704656,3.34%,379.5MiB,0.00%,521.6MiB,0.57%,1.03GiB,0.09%,34.57MiB,1.33%,467.6MiB,17.02%,727.2MiB
2023-11-04 10:54:43.833013,2.88%,379.2MiB,0.57%,521.7MiB,1.36%,1.03GiB,0.11%,34.57MiB,3.40%,467.7MiB,8.17%,727MiB
2023-11-04 10:54:45.976415,7.45%,379.5MiB,1.40%,522MiB,13.63%,1.03GiB,0.12%,34.57MiB,1.90%,467.7MiB,8.96%,727.5MiB
2023-11-04 10:54:48.063839,5.76%,379.2MiB,0.22%,522MiB,1.20%,1.03GiB,0.10%,34.57MiB,1.45%,467.8MiB,6.38%,718MiB
2023-11-04 10:54:50.179460,2.88%,379.5MiB,1.50%,521.7MiB,3.84%,1.03GiB,0.15%,34.57MiB,1.74%,467.8MiB,9.05%,717.8MiB
2023-11-04 10:54:52.303941,4.94%,379.2MiB,0.51%,521.9MiB,2.22%,1.03GiB,0.12%,34.57MiB,1.30%,467.9MiB,12.42%,718.1MiB
2023-11-04 10:54:54.556941,12.22%,379.2MiB,0.00%,522MiB,0.52%,1.03GiB,0.17%,34.82MiB,1.50%,468.1MiB,5.95%,718MiB
2023-11-04 10:54:56.721206,3.28%,379.3MiB,0.00%,522.2MiB,0.62%,1.03GiB,0.16%,34.57MiB,1.69%,468.1MiB,7.49%,718MiB
2023-11-04 10:54:58.893821,3.79%,379.3MiB,4.01%,521.7MiB,21.64%,1.03GiB,0.15%,34.57MiB,1.69%,468.1MiB,7.52%,718.5MiB
2023-11-04 10:55:00.980121,3.26%,379.3MiB,1.99%,522.3MiB,2.71%,1.03GiB,0.22%,34.58MiB,6.01%,465.4MiB,14.50%,714.9MiB
